"activity" "description" "subject"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "26"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
5 "standing" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "27"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "28"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
6 "laying" "29"
